# Game Session ID 
150 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    14:12:13 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -9.849998 11.466656 8.831139 	 -9.949996 11.466656 6.663038 	 0.100000 11.466656 12.166678 	                    	                    	                    	                    	                    	
 -9.859998 11.372097 8.838638 	 -9.979996 11.372097 6.659476 	 0.100000 11.372097 12.191195 	                    	                    	                    	                    	                    	
 -9.869998 11.277540 8.845938 	 -10.009995 11.277540 6.655714 	 0.100000 11.277540 12.215513 	                    	                    	                    	                    	                    	
 -9.879998 11.182981 8.853038 	 -10.039996 11.182981 6.651752 	 0.100000 11.182981 12.239631 	                    	                    	                    	                    	                    	
 -9.889998 11.088425 8.859938 	 -10.069996 11.088425 6.647590 	 0.100000 11.088425 12.263549 	                    	                    	                    	                    	                    	
 -9.899998 10.993866 8.866637 	 -10.099996 10.993866 6.643228 	 0.100000 10.993866 12.287267 	                    	                    	                    	                    	                    	
 -9.909998 10.899307 8.873137 	 -10.129996 10.899307 6.638666 	 0.100000 10.899307 12.310784 	                    	                    	                    	                    	                    	
 -9.919998 10.804749 8.879436 	 -10.159996 10.804749 6.633904 	 0.100000 10.804749 12.334103 	                    	                    	                    	                    	                    	
 -9.929998 10.710192 8.885536 	 -10.189996 10.710192 6.628942 	 0.100000 10.710192 12.357221 	                    	                    	                    	                    	                    	
 -9.939998 10.615633 8.891436 	 -10.219995 10.615633 6.623779 	 0.100000 10.615633 12.380137 	                    	                    	                    	                    	                    	
 -9.949998 10.521076 8.897136 	 -10.249996 10.521076 6.618418 	 0.100000 10.521076 12.402856 	                    	                    	                    	                    	                    	
 -9.959998 10.426517 8.902636 	 -10.279996 10.426517 6.612855 	 0.100000 10.426517 12.425373 	                    	                    	                    	                    	                    	
 -9.969998 10.331961 8.907935 	 -10.309996 10.331961 6.607094 	 0.100000 10.331961 12.447692 	                    	                    	                    	                    	                    	
 -9.979998 10.237402 8.913035 	 -10.339995 10.237402 6.601132 	 0.100000 10.237402 12.469810 	                    	                    	                    	                    	                    	
 -9.989998 10.142845 8.917934 	 -10.369996 10.142845 6.594970 	 0.100000 10.142845 12.491727 	                    	                    	                    	                    	                    	
 -9.999998 10.048286 8.922634 	 -10.399996 10.048286 6.588607 	 0.100000 10.048286 12.513445 	                    	                    	                    	                    	                    	
 -10.009998 9.953728 8.927135 	 -10.429996 9.953728 6.582046 	 0.100000 9.953728 12.534963 	                    	                    	                    	                    	                    	
 -10.019998 9.859171 8.931434 	 -10.459995 9.859171 6.575284 	 0.100000 9.859171 12.556280 	                    	                    	                    	                    	                    	
 -10.029998 9.764612 8.935534 	 -10.489996 9.764612 6.568322 	 0.100000 9.764612 12.577398 	                    	                    	                    	                    	                    	
 -10.039998 9.670055 8.939433 	 -10.519996 9.670055 6.561160 	 0.100000 9.670055 12.598316 	                    	                    	                    	                    	                    	
 -10.049998 9.575497 8.943133 	 -10.549995 9.575497 6.553798 	 0.100000 9.575497 12.619034 	                    	                    	                    	                    	                    	
 -10.059998 9.480940 8.946632 	 -10.579995 9.480940 6.546235 	 0.100000 9.480940 12.639551 	                    	                    	                    	                    	                    	
 -10.069998 9.386381 8.949932 	 -10.609996 9.386381 6.538473 	 0.100000 9.386381 12.659869 	                    	                    	                    	                    	                    	
 -10.079998 9.291824 8.953032 	 -10.639996 9.291824 6.530511 	 0.100000 9.291824 12.679987 	                    	                    	                    	                    	                    	
 -10.089998 9.197266 8.955932 	 -10.669995 9.197266 6.522349 	 0.100000 9.197266 12.699904 	                    	                    	                    	                    	                    	
 -10.099998 9.102707 8.958632 	 -10.699995 9.102707 6.513988 	 0.100000 9.102707 12.719623 	                    	                    	                    	                    	                    	
 -10.109998 9.008150 8.961131 	 -10.729996 9.008150 6.505425 	 0.100000 9.008150 12.739141 	                    	                    	                    	                    	                    	
 -10.119998 8.913591 8.963431 	 -10.759995 8.913591 6.496663 	 0.100000 8.913591 12.758458 	                    	                    	                    	                    	                    	
