# Game Session ID 
141 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:55:22 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 -7.019998 11.844887 8.799140 	 -4.619997 11.844887 6.675286 	 4.800003 11.844887 12.066607 	 11.019994 11.844887 3.407819 	 10.890004 11.844887 8.799140 	 9.470000 11.844887 6.675286 	 -13.109996 11.844887 12.066607 	                    	
 -7.039998 11.750330 8.807440 	 -4.639997 11.750330 6.672524 	 4.800003 11.750330 12.091925 	 11.039994 11.750330 3.388039 	 10.880005 11.750330 8.807440 	 9.440001 11.750330 6.672524 	 -13.119995 11.750330 12.091925 	                    	
 -7.059998 11.655771 8.815539 	 -4.659997 11.655771 6.669562 	 4.800003 11.655771 12.117043 	 11.059994 11.655771 3.368059 	 10.870005 11.655771 8.815539 	 9.410001 11.655771 6.669562 	 -13.129995 11.655771 12.117043 	                    	
 -7.079998 11.561213 8.823439 	 -4.679997 11.561213 6.666400 	 4.800003 11.561213 12.141960 	 11.079994 11.561213 3.347879 	 10.860004 11.561213 8.823439 	 9.380000 11.561213 6.666400 	 -13.139996 11.561213 12.141960 	                    	
 -7.099998 11.466656 8.831139 	 -4.699997 11.466656 6.663038 	 4.800003 11.466656 12.166678 	 11.099994 11.466656 3.327499 	 10.850004 11.466656 8.831139 	 9.350000 11.466656 6.663038 	 -13.149996 11.466656 12.166678 	                    	
 -7.119998 11.372097 8.838638 	 -4.719997 11.372097 6.659476 	 4.800003 11.372097 12.191195 	 11.119994 11.372097 3.306919 	 10.840005 11.372097 8.838638 	 9.320001 11.372097 6.659476 	 -13.159995 11.372097 12.191195 	                    	
 -7.139997 11.277540 8.845938 	 -4.739997 11.277540 6.655714 	 4.800003 11.277540 12.215513 	 11.139994 11.277540 3.286139 	 10.830005 11.277540 8.845938 	 9.290001 11.277540 6.655714 	 -13.169995 11.277540 12.215513 	                    	
 -7.159997 11.182981 8.853038 	 -4.759997 11.182981 6.651752 	 4.800003 11.182981 12.239631 	 11.159994 11.182981 3.265159 	 10.820004 11.182981 8.853038 	 9.260000 11.182981 6.651752 	 -13.179996 11.182981 12.239631 	                    	
 -7.179997 11.088425 8.859938 	 -4.779997 11.088425 6.647590 	 4.800003 11.088425 12.263549 	 11.179994 11.088425 3.243979 	 10.810004 11.088425 8.859938 	 9.230000 11.088425 6.647590 	 -13.189996 11.088425 12.263549 	                    	
 -7.199998 10.993866 8.866637 	 -4.799997 10.993866 6.643228 	 4.800003 10.993866 12.287267 	 11.199994 10.993866 3.222598 	 10.800005 10.993866 8.866637 	 9.200001 10.993866 6.643228 	 -13.199995 10.993866 12.287267 	                    	
 -7.219998 10.899307 8.873137 	 -4.819997 10.899307 6.638666 	 4.800003 10.899307 12.310784 	 11.219994 10.899307 3.201018 	 10.790005 10.899307 8.873137 	 9.170000 10.899307 6.638666 	 -13.209995 10.899307 12.310784 	                    	
 -7.239998 10.804749 8.879436 	 -4.839997 10.804749 6.633904 	 4.800003 10.804749 12.334103 	 11.239994 10.804749 3.179239 	 10.780005 10.804749 8.879436 	 9.140000 10.804749 6.633904 	 -13.219995 10.804749 12.334103 	                    	
 -7.259998 10.710192 8.885536 	 -4.859997 10.710192 6.628942 	 4.800003 10.710192 12.357221 	 11.259994 10.710192 3.157258 	 10.770004 10.710192 8.885536 	 9.110001 10.710192 6.628942 	 -13.229996 10.710192 12.357221 	                    	
 -7.279998 10.615633 8.891436 	 -4.879997 10.615633 6.623779 	 4.800003 10.615633 12.380137 	 11.279994 10.615633 3.135078 	 10.760005 10.615633 8.891436 	 9.080001 10.615633 6.623779 	 -13.239995 10.615633 12.380137 	                    	
 -7.299998 10.521076 8.897136 	 -4.899997 10.521076 6.618418 	 4.800003 10.521076 12.402856 	 11.299994 10.521076 3.112698 	 10.750005 10.521076 8.897136 	 9.050000 10.521076 6.618418 	 -13.249995 10.521076 12.402856 	                    	
 -7.319998 10.426517 8.902636 	 -4.919997 10.426517 6.612855 	 4.800003 10.426517 12.425373 	 11.319994 10.426517 3.090118 	 10.740005 10.426517 8.902636 	 9.020000 10.426517 6.612855 	 -13.259995 10.426517 12.425373 	                    	
 -7.339998 10.331961 8.907935 	 -4.939997 10.331961 6.607094 	 4.800003 10.331961 12.447692 	 11.339993 10.331961 3.067338 	 10.730004 10.331961 8.907935 	 8.990001 10.331961 6.607094 	 -13.269996 10.331961 12.447692 	                    	
 -7.359998 10.237402 8.913035 	 -4.959997 10.237402 6.601132 	 4.800003 10.237402 12.469810 	 11.359994 10.237402 3.044358 	 10.720005 10.237402 8.913035 	 8.960001 10.237402 6.601132 	 -13.279995 10.237402 12.469810 	                    	
 -7.379998 10.142845 8.917934 	 -4.979997 10.142845 6.594970 	 4.800003 10.142845 12.491727 	 11.379993 10.142845 3.021178 	 10.710005 10.142845 8.917934 	 8.930000 10.142845 6.594970 	 -13.289995 10.142845 12.491727 	                    	
 -7.399998 10.048286 8.922634 	 -4.999997 10.048286 6.588607 	 4.800003 10.048286 12.513445 	 11.399994 10.048286 2.997798 	 10.700005 10.048286 8.922634 	 8.900001 10.048286 6.588607 	 -13.299995 10.048286 12.513445 	                    	
 -7.419998 9.953728 8.927135 	 -5.019997 9.953728 6.582046 	 4.800003 9.953728 12.534963 	 11.419993 9.953728 2.974218 	 10.690004 9.953728 8.927135 	 8.870001 9.953728 6.582046 	 -13.309996 9.953728 12.534963 	                    	
 -7.439998 9.859171 8.931434 	 -5.039997 9.859171 6.575284 	 4.800003 9.859171 12.556280 	 11.439994 9.859171 2.950438 	 10.680005 9.859171 8.931434 	 8.840001 9.859171 6.575284 	 -13.319995 9.859171 12.556280 	                    	
 -7.459998 9.764612 8.935534 	 -5.059997 9.764612 6.568322 	 4.800003 9.764612 12.577398 	 11.459993 9.764612 2.926458 	 10.670005 9.764612 8.935534 	 8.810000 9.764612 6.568322 	 -13.329995 9.764612 12.577398 	                    	
 -7.479998 9.670055 8.939433 	 -5.079997 9.670055 6.561160 	 4.800003 9.670055 12.598316 	 11.479994 9.670055 2.902277 	 10.660005 9.670055 8.939433 	 8.780001 9.670055 6.561160 	 -13.339995 9.670055 12.598316 	                    	
 -7.499998 9.575497 8.943133 	 -5.099997 9.575497 6.553798 	 4.800003 9.575497 12.619034 	 11.499993 9.575497 2.877898 	 10.650004 9.575497 8.943133 	 8.750001 9.575497 6.553798 	 -13.349996 9.575497 12.619034 	                    	
 -7.519998 9.480940 8.946632 	 -5.119997 9.480940 6.546235 	 4.800003 9.480940 12.639551 	 11.519994 9.480940 2.853317 	 10.640005 9.480940 8.946632 	 8.720001 9.480940 6.546235 	 -13.359995 9.480940 12.639551 	                    	
 -7.539998 9.386381 8.949932 	 -5.139997 9.386381 6.538473 	 4.800003 9.386381 12.659869 	 11.539993 9.386381 2.828537 	 10.630005 9.386381 8.949932 	 8.690001 9.386381 6.538473 	 -13.369995 9.386381 12.659869 	                    	
 -7.559998 9.291824 8.953032 	 -5.159997 9.291824 6.530511 	 4.800003 9.291824 12.679987 	 11.559994 9.291824 2.803557 	 10.620005 9.291824 8.953032 	 8.660001 9.291824 6.530511 	 -13.379995 9.291824 12.679987 	                    	
 -7.579998 9.197266 8.955932 	 -5.179997 9.197266 6.522349 	 4.800003 9.197266 12.699904 	 11.579993 9.197266 2.778377 	 10.610004 9.197266 8.955932 	 8.630001 9.197266 6.522349 	 -13.389996 9.197266 12.699904 	                    	
 -7.599998 9.102707 8.958632 	 -5.199997 9.102707 6.513988 	 4.800003 9.102707 12.719623 	 11.599994 9.102707 2.752997 	 10.600005 9.102707 8.958632 	 8.600001 9.102707 6.513988 	 -13.399995 9.102707 12.719623 	                    	
 -7.619998 9.008150 8.961131 	 -5.219997 9.008150 6.505425 	 4.800003 9.008150 12.739141 	 11.619993 9.008150 2.727417 	 10.590005 9.008150 8.961131 	 8.570001 9.008150 6.505425 	 -13.409995 9.008150 12.739141 	                    	
 -7.639997 8.913591 8.963431 	 -5.239997 8.913591 6.496663 	 4.800003 8.913591 12.758458 	 11.639994 8.913591 2.701637 	 10.580005 8.913591 8.963431 	 8.540001 8.913591 6.496663 	 -13.419995 8.913591 12.758458 	                    	
 -7.659997 8.819035 8.965531 	 -5.259997 8.819035 6.487701 	 4.800003 8.819035 12.777575 	 11.659993 8.819035 2.675657 	 10.570004 8.819035 8.965531 	 8.510001 8.819035 6.487701 	 -13.429996 8.819035 12.777575 	                    	
 -7.679997 8.724476 8.967431 	 -5.279997 8.724476 6.478539 	 4.800003 8.724476 12.796494 	 11.679994 8.724476 2.649477 	 10.560005 8.724476 8.967431 	 8.480001 8.724476 6.478539 	 -13.439995 8.724476 12.796494 	                    	
 -7.699997 8.629919 8.969131 	 -5.299997 8.629919 6.469177 	 4.800003 8.629919 12.815211 	 11.699993 8.629919 2.623097 	 10.550005 8.629919 8.969131 	 8.450001 8.629919 6.469177 	 -13.449995 8.629919 12.815211 	                    	
 -7.719997 8.535360 8.970631 	 -5.319997 8.535360 6.459616 	 4.800003 8.535360 12.833730 	 11.719994 8.535360 2.596517 	 10.540005 8.535360 8.970631 	 8.420001 8.535360 6.459616 	 -13.459995 8.535360 12.833730 	                    	
 -7.739997 8.440804 8.971930 	 -5.339997 8.440804 6.449853 	 4.800003 8.440804 12.852047 	 11.739993 8.440804 2.569736 	 10.530005 8.440804 8.971930 	 8.390001 8.440804 6.449853 	 -13.469995 8.440804 12.852047 	                    	
 -7.759997 8.346245 8.973030 	 -5.359997 8.346245 6.439891 	 4.800003 8.346245 12.870165 	 11.759994 8.346245 2.542757 	 10.520005 8.346245 8.973030 	 8.360002 8.346245 6.439891 	 -13.479995 8.346245 12.870165 	                    	
 -7.779997 8.251688 8.973929 	 -5.379997 8.251688 6.429729 	 4.800003 8.251688 12.888083 	 11.779993 8.251688 2.515576 	 10.510005 8.251688 8.973929 	 8.330001 8.251688 6.429729 	 -13.489995 8.251688 12.888083 	                    	
 -7.799997 8.157129 8.974629 	 -5.399997 8.157129 6.419367 	 4.800003 8.157129 12.905800 	 11.799994 8.157129 2.488197 	 10.500005 8.157129 8.974629 	 8.300001 8.157129 6.419367 	 -13.499995 8.157129 12.905800 	                    	
 -7.819997 8.062571 8.975129 	 -5.419997 8.062571 6.408805 	 4.800003 8.062571 12.923318 	 11.819993 8.062571 2.460616 	 10.490005 8.062571 8.975129 	 8.270001 8.062571 6.408805 	 -13.509995 8.062571 12.923318 	                    	
 -7.839997 7.968014 8.975429 	 -5.439997 7.968014 6.398044 	 4.800003 7.968014 12.940636 	 11.839993 7.968014 2.432837 	 10.480005 7.968014 8.975429 	 8.240002 7.968014 6.398044 	 -13.519995 7.968014 12.940636 	                    	
 -7.859997 7.873455 8.975529 	 -5.459997 7.873455 6.387082 	 4.800003 7.873455 12.957754 	 11.859993 7.873455 2.404856 	 10.470005 7.873455 8.975529 	 8.210001 7.873455 6.387082 	 -13.529995 7.873455 12.957754 	                    	
 -7.879997 7.778898 8.975428 	 -5.479997 7.778898 6.375919 	 4.800003 7.778898 12.974671 	 11.879993 7.778898 2.376676 	 10.460005 7.778898 8.975428 	 8.180001 7.778898 6.375919 	 -13.539995 7.778898 12.974671 	                    	
 -7.899997 7.684340 8.975128 	 -5.499997 7.684340 6.364557 	 4.800003 7.684340 12.991389 	 11.899993 7.684340 2.348296 	 10.450005 7.684340 8.975128 	 8.150002 7.684340 6.364557 	 -13.549995 7.684340 12.991389 	                    	
 -7.919997 7.589783 8.974627 	 -5.519997 7.589783 6.352995 	 4.800003 7.589783 13.007907 	 11.919993 7.589783 2.319716 	 10.440005 7.589783 8.974627 	 8.120002 7.589783 6.352995 	 -13.559995 7.589783 13.007907 	                    	
 -7.939997 7.495224 8.973927 	 -5.539997 7.495224 6.341233 	 4.800003 7.495224 13.024224 	 11.939993 7.495224 2.290936 	 10.430005 7.495224 8.973927 	 8.090001 7.495224 6.341233 	 -13.569995 7.495224 13.024224 	                    	
 -7.959997 7.400667 8.973027 	 -5.559997 7.400667 6.329271 	 4.800003 7.400667 13.040342 	 11.959993 7.400667 2.261956 	 10.420005 7.400667 8.973027 	 8.060001 7.400667 6.329271 	 -13.579995 7.400667 13.040342 	                    	
 -7.979997 7.306108 8.971927 	 -5.579997 7.306108 6.317110 	 4.800003 7.306108 13.056260 	 11.979993 7.306108 2.232776 	 10.410005 7.306108 8.971927 	 8.030002 7.306108 6.317110 	 -13.589995 7.306108 13.056260 	                    	
 -7.999997 7.211550 8.970626 	 -5.599997 7.211550 6.304747 	 4.800003 7.211550 13.071979 	 11.999993 7.211550 2.203396 	 10.400005 7.211550 8.970626 	 8.000002 7.211550 6.304747 	 -13.599995 7.211550 13.071979 	                    	
 -8.019997 7.116993 8.969126 	 -5.619997 7.116993 6.292185 	 4.800003 7.116993 13.087496 	 12.019993 7.116993 2.173816 	 10.390005 7.116993 8.969126 	 7.970002 7.116993 6.292185 	 -13.609995 7.116993 13.087496 	                    	
 -8.039997 7.022434 8.967425 	 -5.639997 7.022434 6.279423 	 4.800003 7.022434 13.102814 	 12.039993 7.022434 2.144036 	 10.380005 7.022434 8.967425 	 7.940001 7.022434 6.279423 	 -13.619995 7.022434 13.102814 	                    	
 -8.059997 6.927877 8.965526 	 -5.659997 6.927877 6.266461 	 4.800003 6.927877 13.117931 	 12.059993 6.927877 2.114056 	 10.370005 6.927877 8.965526 	 7.910002 6.927877 6.266461 	 -13.629995 6.927877 13.117931 	                    	
 -8.079997 6.833319 8.963425 	 -5.679996 6.833319 6.253299 	 4.800003 6.833319 13.132849 	 12.079993 6.833319 2.083876 	 10.360005 6.833319 8.963425 	 7.880002 6.833319 6.253299 	 -13.639995 6.833319 13.132849 	                    	
 -8.099997 6.738762 8.961124 	 -5.699996 6.738762 6.239937 	 4.800003 6.738762 13.147567 	 12.099993 6.738762 2.053495 	 10.350005 6.738762 8.961124 	 7.850002 6.738762 6.239937 	 -13.649995 6.738762 13.147567 	                    	
 -8.119997 6.644203 8.958625 	 -5.719996 6.644203 6.226375 	 4.800003 6.644203 13.162085 	 12.119993 6.644203 2.022916 	 10.340005 6.644203 8.958625 	 7.820002 6.644203 6.226375 	 -13.659995 6.644203 13.162085 	                    	
 -8.139997 6.549646 8.955924 	 -5.739996 6.549646 6.212613 	 4.800003 6.549646 13.176403 	 12.139993 6.549646 1.992136 	 10.330005 6.549646 8.955924 	 7.790002 6.549646 6.212613 	 -13.669995 6.549646 13.176403 	                    	
 -8.159997 6.455088 8.953024 	 -5.759996 6.455088 6.198651 	 4.800003 6.455088 13.190520 	 12.159993 6.455088 1.961156 	 10.320005 6.455088 8.953024 	 7.760002 6.455088 6.198651 	 -13.679995 6.455088 13.190520 	                    	
 -8.179996 6.360529 8.949924 	 -5.779996 6.360529 6.184489 	 4.800003 6.360529 13.204438 	 12.179993 6.360529 1.929975 	 10.310005 6.360529 8.949924 	 7.730002 6.360529 6.184489 	 -13.689995 6.360529 13.204438 	                    	
 -8.199997 6.265972 8.946624 	 -5.799996 6.265972 6.170127 	 4.800003 6.265972 13.218156 	 12.199993 6.265972 1.898595 	 10.300005 6.265972 8.946624 	 7.700002 6.265972 6.170127 	 -13.699995 6.265972 13.218156 	                    	
 -8.219996 6.171413 8.943123 	 -5.819996 6.171413 6.155565 	 4.800003 6.171413 13.231673 	 12.219993 6.171413 1.867015 	 10.290005 6.171413 8.943123 	 7.670002 6.171413 6.155565 	 -13.709995 6.171413 13.231673 	                    	
 -8.239997 6.076857 8.939423 	 -5.839996 6.076857 6.140803 	 4.800003 6.076857 13.244991 	 12.239993 6.076857 1.835235 	 10.280005 6.076857 8.939423 	 7.640002 6.076857 6.140803 	 -13.719995 6.076857 13.244991 	                    	
 -8.259996 5.982298 8.935523 	 -5.859996 5.982298 6.125841 	 4.800003 5.982298 13.258109 	 12.259993 5.982298 1.803255 	 10.270005 5.982298 8.935523 	 7.610002 5.982298 6.125841 	 -13.729995 5.982298 13.258109 	                    	
 -8.279997 5.887741 8.931422 	 -5.879996 5.887741 6.110679 	 4.800003 5.887741 13.271028 	 12.279993 5.887741 1.771075 	 10.260005 5.887741 8.931422 	 7.580002 5.887741 6.110679 	 -13.739995 5.887741 13.271028 	                    	
 -8.299996 5.793182 8.927122 	 -5.899996 5.793182 6.095317 	 4.800003 5.793182 13.283745 	 12.299993 5.793182 1.738695 	 10.250005 5.793182 8.927122 	 7.550002 5.793182 6.095317 	 -13.749995 5.793182 13.283745 	                    	
 -8.319997 5.698626 8.922622 	 -5.919996 5.698626 6.079755 	 4.800003 5.698626 13.296263 	 12.319993 5.698626 1.706115 	 10.240005 5.698626 8.922622 	 7.520002 5.698626 6.079755 	 -13.759995 5.698626 13.296263 	                    	
 -8.339996 5.604067 8.917922 	 -5.939996 5.604067 6.063993 	 4.800003 5.604067 13.308580 	 12.339993 5.604067 1.673335 	 10.230005 5.604067 8.917922 	 7.490002 5.604067 6.063993 	 -13.769995 5.604067 13.308580 	                    	
 -8.359997 5.509508 8.913021 	 -5.959996 5.509508 6.048031 	 4.800003 5.509508 13.320698 	 12.359993 5.509508 1.640355 	 10.220005 5.509508 8.913021 	 7.460002 5.509508 6.048031 	 -13.779995 5.509508 13.320698 	                    	
 -8.379996 5.414951 8.907921 	 -5.979996 5.414951 6.031869 	 4.800003 5.414951 13.332616 	 12.379992 5.414951 1.607175 	 10.210005 5.414951 8.907921 	 7.430002 5.414951 6.031869 	 -13.789995 5.414951 13.332616 	                    	
 -8.399997 5.320393 8.902621 	 -5.999996 5.320393 6.015507 	 4.800003 5.320393 13.344334 	 12.399993 5.320393 1.573795 	 10.200006 5.320393 8.902621 	 7.400002 5.320393 6.015507 	 -13.799994 5.320393 13.344334 	                    	
 -8.419996 5.225836 8.897120 	 -6.019996 5.225836 5.998945 	 4.800003 5.225836 13.355852 	 12.419992 5.225836 1.540215 	 10.190005 5.225836 8.897120 	 7.370002 5.225836 5.998945 	 -13.809995 5.225836 13.355852 	                    	
 -8.439997 5.131277 8.891420 	 -6.039996 5.131277 5.982183 	 4.800003 5.131277 13.367169 	 12.439993 5.131277 1.506435 	 10.180005 5.131277 8.891420 	 7.340002 5.131277 5.982183 	 -13.819995 5.131277 13.367169 	                    	
 -8.459996 5.036720 8.885520 	 -6.059996 5.036720 5.965221 	 4.800003 5.036720 13.378287 	 12.459992 5.036720 1.472455 	 10.170005 5.036720 8.885520 	 7.310002 5.036720 5.965221 	 -13.829995 5.036720 13.378287 	                    	
 -8.479997 4.942162 8.879420 	 -6.079996 4.942162 5.948059 	 4.800003 4.942162 13.389205 	 12.479993 4.942162 1.438275 	 10.160006 4.942162 8.879420 	 7.280002 4.942162 5.948059 	 -13.839994 4.942162 13.389205 	                    	
 -8.499996 4.847605 8.873119 	 -6.099996 4.847605 5.930697 	 4.800003 4.847605 13.399922 	 12.499992 4.847605 1.403894 	 10.150005 4.847605 8.873119 	 7.250002 4.847605 5.930697 	 -13.849995 4.847605 13.399922 	                    	
 -8.519997 4.753046 8.866619 	 -6.119996 4.753046 5.913135 	 4.800003 4.753046 13.410440 	 12.519993 4.753046 1.369314 	 10.140005 4.753046 8.866619 	 7.220002 4.753046 5.913135 	 -13.859995 4.753046 13.410440 	                    	
 -8.539996 4.658489 8.859920 	 -6.139996 4.658489 5.895373 	 4.800003 4.658489 13.420758 	 12.539992 4.658489 1.334535 	 10.130005 4.658489 8.859920 	 7.190002 4.658489 5.895373 	 -13.869995 4.658489 13.420758 	                    	
 -8.559997 4.563931 8.853019 	 -6.159996 4.563931 5.877411 	 4.800003 4.563931 13.430876 	 12.559993 4.563931 1.299554 	 10.120006 4.563931 8.853019 	 7.160002 4.563931 5.877411 	 -13.879994 4.563931 13.430876 	                    	
 -8.579996 4.469372 8.845919 	 -6.179996 4.469372 5.859250 	 4.800003 4.469372 13.440794 	 12.579992 4.469372 1.264374 	 10.110005 4.469372 8.845919 	 7.130002 4.469372 5.859250 	 -13.889995 4.469372 13.440794 	                    	
 -8.599997 4.374815 8.838618 	 -6.199996 4.374815 5.840887 	 4.800003 4.374815 13.450512 	 12.599993 4.374815 1.228994 	 10.100005 4.374815 8.838618 	 7.100002 4.374815 5.840887 	 -13.899995 4.374815 13.450512 	                    	
 -8.619996 4.280256 8.831119 	 -6.219996 4.280256 5.822325 	 4.800003 4.280256 13.460030 	 12.619992 4.280256 1.193414 	 10.090005 4.280256 8.831119 	 7.070003 4.280256 5.822325 	 -13.909995 4.280256 13.460030 	                    	
 -8.639997 4.185699 8.823418 	 -6.239996 4.185699 5.803563 	 4.800003 4.185699 13.469347 	 12.639993 4.185699 1.157634 	 10.080006 4.185699 8.823418 	 7.040002 4.185699 5.803563 	 -13.919994 4.185699 13.469347 	                    	
 -8.659996 4.091141 8.815517 	 -6.259996 4.091141 5.784601 	 4.800003 4.091141 13.478465 	 12.659992 4.091141 1.121654 	 10.070005 4.091141 8.815517 	 7.010003 4.091141 5.784601 	 -13.929995 4.091141 13.478465 	                    	
 -8.679996 3.996584 8.807418 	 -6.279996 3.996584 5.765440 	 4.800003 3.996584 13.487383 	 12.679993 3.996584 1.085474 	 10.060005 3.996584 8.807418 	 6.980002 3.996584 5.765440 	 -13.939995 3.996584 13.487383 	                    	
 -8.699996 3.902025 8.799117 	 -6.299996 3.902025 5.746078 	 4.800003 3.902025 13.496100 	 12.699992 3.902025 1.049094 	 10.050005 3.902025 8.799117 	 6.950003 3.902025 5.746078 	 -13.949995 3.902025 13.496100 	                    	
 -8.719996 3.807468 8.790617 	 -6.319996 3.807468 5.726515 	 4.800003 3.807468 13.504619 	 12.719993 3.807468 1.012514 	 10.040006 3.807468 8.790617 	 6.920002 3.807468 5.726515 	 -13.959994 3.807468 13.504619 	                    	
 -8.739996 3.712910 8.781917 	 -6.339996 3.712910 5.706753 	 4.800003 3.712910 13.512937 	 12.739992 3.712910 0.975734 	 10.030005 3.712910 8.781917 	 6.890003 3.712910 5.706753 	 -13.969995 3.712910 13.512937 	                    	
 -8.759996 3.618351 8.773017 	 -6.359996 3.618351 5.686791 	 4.800003 3.618351 13.521054 	 12.759993 3.618351 0.938754 	 10.020005 3.618351 8.773017 	 6.860003 3.618351 5.686791 	 -13.979995 3.618351 13.521054 	                    	
 -8.779996 3.523794 8.763916 	 -6.379996 3.523794 5.666629 	 4.800003 3.523794 13.528972 	 12.779992 3.523794 0.901574 	 10.010005 3.523794 8.763916 	 6.830003 3.523794 5.666629 	 -13.989995 3.523794 13.528972 	                    	
 -8.799996 3.429235 8.754616 	 -6.399996 3.429235 5.646267 	 4.800003 3.429235 13.536690 	 12.799993 3.429235 0.864194 	 10.000006 3.429235 8.754616 	 6.800003 3.429235 5.646267 	 -13.999994 3.429235 13.536690 	                    	
 -8.819996 3.334679 8.745116 	 -6.419996 3.334679 5.625706 	 4.800003 3.334679 13.544208 	 12.819992 3.334679 0.826614 	 9.990005 3.334679 8.745116 	 6.770003 3.334679 5.625706 	 -14.009995 3.334679 13.544208 	                    	
 -8.839996 3.240120 8.735415 	 -6.439996 3.240120 5.604943 	 4.800003 3.240120 13.551525 	 12.839993 3.240120 0.788834 	 9.980005 3.240120 8.735415 	 6.740003 3.240120 5.604943 	 -14.019995 3.240120 13.551525 	                    	
 -8.859996 3.145563 8.725515 	 -6.459996 3.145563 5.583982 	 4.800003 3.145563 13.558643 	 12.859992 3.145563 0.750854 	 9.970005 3.145563 8.725515 	 6.710003 3.145563 5.583982 	 -14.029995 3.145563 13.558643 	                    	
 -8.879996 3.051004 8.715415 	 -6.479996 3.051004 5.562819 	 4.800003 3.051004 13.565561 	 12.879992 3.051004 0.712674 	 9.960006 3.051004 8.715415 	 6.680003 3.051004 5.562819 	 -14.039994 3.051004 13.565561 	                    	
 -8.899996 2.956448 8.705114 	 -6.499996 2.956448 5.541457 	 4.800003 2.956448 13.572279 	 12.899992 2.956448 0.674293 	 9.950006 2.956448 8.705114 	 6.650003 2.956448 5.541457 	 -14.049994 2.956448 13.572279 	                    	
 -8.919996 2.861889 8.694614 	 -6.519996 2.861889 5.519896 	 4.800003 2.861889 13.578796 	 12.919992 2.861889 0.635714 	 9.940005 2.861889 8.694614 	 6.620003 2.861889 5.519896 	 -14.059995 2.861889 13.578796 	                    	
 -8.939996 2.767330 8.683914 	 -6.539996 2.767330 5.498134 	 4.800003 2.767330 13.585114 	 12.939992 2.767330 0.596934 	 9.930005 2.767330 8.683914 	 6.590003 2.767330 5.498134 	 -14.069995 2.767330 13.585114 	                    	
 -8.959996 2.672773 8.673014 	 -6.559996 2.672773 5.476171 	 4.800003 2.672773 13.591232 	 12.959992 2.672773 0.557953 	 9.920006 2.672773 8.673014 	 6.560003 2.672773 5.476171 	 -14.079994 2.672773 13.591232 	                    	
 -8.979996 2.578215 8.661914 	 -6.579996 2.578215 5.454010 	 4.800003 2.578215 13.597150 	 12.979992 2.578215 0.518774 	 9.910006 2.578215 8.661914 	 6.530003 2.578215 5.454010 	 -14.089994 2.578215 13.597150 	                    	
 -8.999996 2.483658 8.650614 	 -6.599996 2.483658 5.431648 	 4.800003 2.483658 13.602868 	 12.999992 2.483658 0.479394 	 9.900005 2.483658 8.650614 	 6.500003 2.483658 5.431648 	 -14.099995 2.483658 13.602868 	                    	
 -9.019996 2.389099 8.639113 	 -6.619996 2.389099 5.409086 	 4.800003 2.389099 13.608386 	 13.019992 2.389099 0.439814 	 9.890005 2.389099 8.639113 	 6.470003 2.389099 5.409086 	 -14.109995 2.389099 13.608386 	                    	
 -9.039996 2.294542 8.627413 	 -6.639996 2.294542 5.386323 	 4.800003 2.294542 13.613704 	 13.039992 2.294542 0.400033 	 9.880006 2.294542 8.627413 	 6.440003 2.294542 5.386323 	 -14.119994 2.294542 13.613704 	                    	
 -9.059996 2.199984 8.615513 	 -6.659996 2.199984 5.363362 	 4.800003 2.199984 13.618821 	 13.059992 2.199984 0.360054 	 9.870006 2.199984 8.615513 	 6.410003 2.199984 5.363362 	 -14.129994 2.199984 13.618821 	                    	
 -9.079996 2.105427 8.603413 	 -6.679996 2.105427 5.340199 	 4.800003 2.105427 13.623739 	 13.079992 2.105427 0.319873 	 9.860005 2.105427 8.603413 	 6.380003 2.105427 5.340199 	 -14.139995 2.105427 13.623739 	                    	
 -9.099996 2.010868 8.591112 	 -6.699996 2.010868 5.316837 	 4.800003 2.010868 13.628457 	 13.099992 2.010868 0.279493 	 9.850005 2.010868 8.591112 	 6.350003 2.010868 5.316837 	 -14.149995 2.010868 13.628457 	                    	
 -9.119996 1.916309 8.578612 	 -6.719995 1.916309 5.293276 	 4.800003 1.916309 13.632975 	 13.119992 1.916309 0.238914 	 9.840006 1.916309 8.578612 	 6.320003 1.916309 5.293276 	 -14.159994 1.916309 13.632975 	                    	
 -9.139996 1.821753 8.565911 	 -6.739995 1.821753 5.269513 	 4.800003 1.821753 13.637292 	 13.139992 1.821753 0.198133 	 9.830006 1.821753 8.565911 	 6.290003 1.821753 5.269513 	 -14.169994 1.821753 13.637292 	                    	
 -9.159996 1.727194 8.553012 	 -6.759995 1.727194 5.245552 	 4.800003 1.727194 13.641411 	 13.159992 1.727194 0.157154 	 9.820005 1.727194 8.553012 	 6.260003 1.727194 5.245552 	 -14.179995 1.727194 13.641411 	                    	
 -9.179996 1.632637 8.539911 	 -6.779995 1.632637 5.221390 	 4.800003 1.632637 13.645329 	 13.179992 1.632637 0.115973 	 9.810005 1.632637 8.539911 	 6.230003 1.632637 5.221390 	 -14.189995 1.632637 13.645329 	                    	
