# Game Session ID 
138 
### Session Start ### 
# Game ID 
0 
# Begin play Date and Time 
 7 / 5 / 2013    13:52:2 
# With Fead back 
 True  
# With Visible Trajectory 
 False  
### Game start ### 
 # Trajectory par ball 
 Ball 0                               	 Ball 1                               	 Ball 2                               	 Ball 3                               	 Ball 4                               	 Ball 5                               	 Ball 6                               	 Ball 7                               	
 12.800003 -17.941082 1.522429 	 25.320038 -17.941082 -4.085900 	 -1.079955 -17.941082 10.150626 	 -8.800003 -17.941082 -12.714097 	                    	                    	                    	                    	
 12.800003 -18.035641 1.467726 	 25.340038 -18.035641 -4.151665 	 -1.059954 -18.035641 10.112943 	 -8.800003 -18.035641 -12.796880 	                    	                    	                    	                    	
 12.800003 -18.130203 1.412825 	 25.360039 -18.130203 -4.217628 	 -1.039954 -18.130203 10.075060 	 -8.800003 -18.130203 -12.879861 	                    	                    	                    	                    	
 12.800003 -18.224762 1.357722 	 25.380039 -18.224762 -4.283793 	 -1.019953 -18.224762 10.036975 	 -8.800003 -18.224762 -12.963045 	                    	                    	                    	                    	
 12.800003 -18.319324 1.302421 	 25.400040 -18.319324 -4.350156 	 -0.999953 -18.319324 9.998693 	 -8.800003 -18.319324 -13.046427 	                    	                    	                    	                    	
 12.800003 -18.413883 1.246919 	 25.420040 -18.413883 -4.416720 	 -0.979952 -18.413883 9.960209 	 -8.800003 -18.413883 -13.130009 	                    	                    	                    	                    	
 12.800003 -18.508442 1.191217 	 25.440041 -18.508442 -4.483484 	 -0.959952 -18.508442 9.921525 	 -8.800003 -18.508442 -13.213792 	                    	                    	                    	                    	
 12.800003 -18.603004 1.135315 	 25.460041 -18.603004 -4.550448 	 -0.939951 -18.603004 9.882642 	 -8.800003 -18.603004 -13.297774 	                    	                    	                    	                    	
 12.800003 -18.697563 1.079212 	 25.480042 -18.697563 -4.617613 	 -0.919951 -18.697563 9.843557 	 -8.800003 -18.697563 -13.381957 	                    	                    	                    	                    	
 12.800003 -18.792122 1.022911 	 25.500042 -18.792122 -4.684976 	 -0.899951 -18.792122 9.804275 	 -8.800003 -18.792122 -13.466339 	                    	                    	                    	                    	
 12.800003 -18.886684 0.966408 	 25.520042 -18.886684 -4.752542 	 -0.879950 -18.886684 9.764791 	 -8.800003 -18.886684 -13.550922 	                    	                    	                    	                    	
 12.800003 -18.981243 0.909706 	 25.540043 -18.981243 -4.820305 	 -0.859950 -18.981243 9.725107 	 -8.800003 -18.981243 -13.635704 	                    	                    	                    	                    	
 12.800003 -19.075802 0.852805 	 25.560043 -19.075802 -4.888268 	 -0.839949 -19.075802 9.685224 	 -8.800003 -19.075802 -13.720687 	                    	                    	                    	                    	
 12.800003 -19.170364 0.795703 	 25.580044 -19.170364 -4.956433 	 -0.819949 -19.170364 9.645140 	 -8.800003 -19.170364 -13.805869 	                    	                    	                    	                    	
 12.800003 -19.264923 0.738400 	 25.600044 -19.264923 -5.024797 	 -0.799948 -19.264923 9.604856 	 -8.800003 -19.264923 -13.891252 	                    	                    	                    	                    	
 12.800003 -19.359486 0.680898 	 25.620045 -19.359486 -5.093362 	 -0.779948 -19.359486 9.564372 	 -8.800003 -19.359486 -13.976835 	                    	                    	                    	                    	
 12.800003 -19.454044 0.623197 	 25.640045 -19.454044 -5.162125 	 -0.759947 -19.454044 9.523689 	 -8.800003 -19.454044 -14.062616 	                    	                    	                    	                    	
 12.800003 -19.548603 0.565294 	 25.660046 -19.548603 -5.231090 	 -0.739947 -19.548603 9.482805 	 -8.800003 -19.548603 -14.148600 	                    	                    	                    	                    	
 12.800003 -19.643166 0.507192 	 25.680046 -19.643166 -5.300253 	 -0.719946 -19.643166 9.441722 	 -8.800003 -19.643166 -14.234782 	                    	                    	                    	                    	
 12.800003 -19.737724 0.448890 	 25.700047 -19.737724 -5.369617 	 -0.699946 -19.737724 9.400438 	 -8.800003 -19.737724 -14.321164 	                    	                    	                    	                    	
 12.800003 -19.832283 0.390388 	 25.720047 -19.832283 -5.439181 	 -0.679945 -19.832283 9.358955 	 -8.800003 -19.832283 -14.407746 	                    	                    	                    	                    	
 12.800003 -19.926846 0.331686 	 25.740047 -19.926846 -5.508945 	 -0.659945 -19.926846 9.317271 	 -8.800003 -19.926846 -14.494530 	                    	                    	                    	                    	
 12.800003 -20.021404 0.272783 	 25.760048 -20.021404 -5.578910 	 -0.639945 -20.021404 9.275387 	 -8.800003 -20.021404 -14.581512 	                    	                    	                    	                    	
 12.800003 -20.115963 0.213680 	 25.780048 -20.115963 -5.649075 	 -0.619944 -20.115963 9.233303 	 -8.800003 -20.115963 -14.668696 	                    	                    	                    	                    	
 12.800003 -20.210526 0.154379 	 25.800049 -20.210526 -5.719438 	 -0.599944 -20.210526 9.191020 	 -8.800003 -20.210526 -14.756078 	                    	                    	                    	                    	
 12.800003 -20.305084 0.094876 	 25.820049 -20.305084 -5.790003 	 -0.579943 -20.305084 9.148535 	 -8.800003 -20.305084 -14.843661 	                    	                    	                    	                    	
 12.800003 -20.399647 0.035174 	 25.840050 -20.399647 -5.860767 	 -0.559943 -20.399647 9.105851 	 -8.800003 -20.399647 -14.931444 	                    	                    	                    	                    	
 12.800003 -20.494205 -0.024728 	 25.860050 -20.494205 -5.931731 	 -0.539942 -20.494205 9.062968 	 -8.800003 -20.494205 -15.019426 	                    	                    	                    	                    	
 12.800003 -20.588764 -0.084830 	 25.880051 -20.588764 -6.002895 	 -0.519942 -20.588764 9.019884 	 -8.800003 -20.588764 -15.107609 	                    	                    	                    	                    	
 12.800003 -20.683327 -0.145133 	 25.900051 -20.683327 -6.074260 	 -0.499941 -20.683327 8.976600 	 -8.800003 -20.683327 -15.195992 	                    	                    	                    	                    	
 12.800003 -20.777885 -0.205634 	 25.920052 -20.777885 -6.145823 	 -0.479941 -20.777885 8.933118 	 -8.800003 -20.777885 -15.284574 	                    	                    	                    	                    	
 12.800003 -20.872444 -0.266337 	 25.940052 -20.872444 -6.217588 	 -0.459940 -20.872444 8.889433 	 -8.800003 -20.872444 -15.373357 	                    	                    	                    	                    	
 12.800003 -20.967007 -0.327238 	 25.960052 -20.967007 -6.289552 	 -0.439940 -20.967007 8.845550 	 -8.800003 -20.967007 -15.462339 	                    	                    	                    	                    	
 12.800003 -21.061565 -0.388342 	 25.980053 -21.061565 -6.361717 	 -0.419940 -21.061565 8.801465 	 -8.800003 -21.061565 -15.551523 	                    	                    	                    	                    	
 12.800003 -21.156128 -0.449644 	 26.000053 -21.156128 -6.434082 	 -0.399939 -21.156128 8.757181 	 -8.800003 -21.156128 -15.640905 	                    	                    	                    	                    	
 12.800003 -21.250687 -0.511146 	 26.020054 -21.250687 -6.506646 	 -0.379939 -21.250687 8.712697 	 -8.800003 -21.250687 -15.730489 	                    	                    	                    	                    	
 12.800003 -21.345245 -0.572849 	 26.040054 -21.345245 -6.579411 	 -0.359938 -21.345245 8.668014 	 -8.800003 -21.345245 -15.820271 	                    	                    	                    	                    	
 12.800003 -21.439808 -0.634750 	 26.060055 -21.439808 -6.652373 	 -0.339938 -21.439808 8.623131 	 -8.800003 -21.439808 -15.910253 	                    	                    	                    	                    	
 12.800003 -21.534367 -0.696853 	 26.080055 -21.534367 -6.725538 	 -0.319937 -21.534367 8.578046 	 -8.800003 -21.534367 -16.000437 	                    	                    	                    	                    	
 12.800003 -21.628925 -0.759155 	 26.100056 -21.628925 -6.798902 	 -0.299937 -21.628925 8.532763 	 -8.800003 -21.628925 -16.090818 	                    	                    	                    	                    	
 12.800003 -21.723488 -0.821658 	 26.120056 -21.723488 -6.872468 	 -0.279936 -21.723488 8.487278 	 -8.800003 -21.723488 -16.181402 	                    	                    	                    	                    	
 12.800003 -21.818047 -0.884360 	 26.140057 -21.818047 -6.946231 	 -0.259936 -21.818047 8.441594 	 -8.800003 -21.818047 -16.272184 	                    	                    	                    	                    	
 12.800003 -21.912605 -0.947263 	 26.160057 -21.912605 -7.020196 	 -0.239935 -21.912605 8.395710 	 -8.800003 -21.912605 -16.363167 	                    	                    	                    	                    	
 12.800003 -22.007168 -1.010365 	 26.180058 -22.007168 -7.094360 	 -0.219935 -22.007168 8.349627 	 -8.800003 -22.007168 -16.454351 	                    	                    	                    	                    	
 12.800003 -22.101727 -1.073668 	 26.200058 -22.101727 -7.168725 	 -0.199934 -22.101727 8.303342 	 -8.800003 -22.101727 -16.545734 	                    	                    	                    	                    	
 12.800003 -22.196289 -1.137169 	 26.220058 -22.196289 -7.243289 	 -0.179934 -22.196289 8.256859 	 -8.800003 -22.196289 -16.637316 	                    	                    	                    	                    	
 12.800003 -22.290848 -1.200873 	 26.240059 -22.290848 -7.318054 	 -0.159934 -22.290848 8.210175 	 -8.800003 -22.290848 -16.729099 	                    	                    	                    	                    	
 12.800003 -22.385406 -1.264774 	 26.260059 -22.385406 -7.393018 	 -0.139933 -22.385406 8.163291 	 -8.800003 -22.385406 -16.821081 	                    	                    	                    	                    	
 12.800003 -22.479969 -1.328876 	 26.280060 -22.479969 -7.468182 	 -0.119933 -22.479969 8.116207 	 -8.800003 -22.479969 -16.913263 	                    	                    	                    	                    	
 12.800003 -22.574528 -1.393179 	 26.300060 -22.574528 -7.543546 	 -0.099932 -22.574528 8.068923 	 -8.800003 -22.574528 -17.005648 	                    	                    	                    	                    	
 12.800003 -22.669086 -1.457681 	 26.320061 -22.669086 -7.619111 	 -0.079932 -22.669086 8.021440 	 -8.800003 -22.669086 -17.098230 	                    	                    	                    	                    	
 12.800003 -22.763649 -1.522384 	 26.340061 -22.763649 -7.694875 	 -0.059931 -22.763649 7.973755 	 -8.800003 -22.763649 -17.191013 	                    	                    	                    	                    	
 12.800003 -22.858208 -1.587287 	 26.360062 -22.858208 -7.770841 	 -0.039931 -22.858208 7.925870 	 -8.800003 -22.858208 -17.283997 	                    	                    	                    	                    	
 12.800003 -22.952770 -1.652389 	 26.380062 -22.952770 -7.847004 	 -0.019930 -22.952770 7.877787 	 -8.800003 -22.952770 -17.377178 	                    	                    	                    	                    	
